cik,company,form,date_filed,quarter,year,filename,url,local_path,relative_path,companyid
1054374,BROADCOM CORP,10-Q,2013-04-24,2,2013,edgar/data/1054374/0001054374-13-000072.txt,https://www.sec.gov/Archives/edgar/data/1054374/0001054374-13-000072.txt,data_edgar\raw\2013\edgar\data\1054374\0001054374-13-000072.txt,edgar/data/1054374/0001054374-13-000072.txt,136333.0
1056239,L 3 COMMUNICATIONS HOLDINGS INC,10-Q,2013-05-07,2,2013,edgar/data/1056239/0001193125-13-204144.txt,https://www.sec.gov/Archives/edgar/data/1056239/0001193125-13-204144.txt,data_edgar\raw\2013\edgar\data\1056239\0001193125-13-204144.txt,edgar/data/1056239/0001193125-13-204144.txt,93538.0
1058090,CHIPOTLE MEXICAN GRILL INC,10-Q,2013-04-19,2,2013,edgar/data/1058090/0001193125-13-161154.txt,https://www.sec.gov/Archives/edgar/data/1058090/0001193125-13-161154.txt,data_edgar\raw\2013\edgar\data\1058090\0001193125-13-161154.txt,edgar/data/1058090/0001193125-13-161154.txt,26446.0
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,10-Q,2013-05-09,2,2013,edgar/data/1058290/0001193125-13-211250.txt,https://www.sec.gov/Archives/edgar/data/1058290/0001193125-13-211250.txt,data_edgar\raw\2013\edgar\data\1058290\0001193125-13-211250.txt,edgar/data/1058290/0001193125-13-211250.txt,386024.0
1059556,MOODYS CORP /DE/,10-Q,2013-05-03,2,2013,edgar/data/1059556/0001193125-13-199200.txt,https://www.sec.gov/Archives/edgar/data/1059556/0001193125-13-199200.txt,data_edgar\raw\2013\edgar\data\1059556\0001193125-13-199200.txt,edgar/data/1059556/0001193125-13-199200.txt,528325.0
1060391,"REPUBLIC SERVICES, INC.",10-Q,2013-04-26,2,2013,edgar/data/1060391/0001060391-13-000018.txt,https://www.sec.gov/Archives/edgar/data/1060391/0001060391-13-000018.txt,data_edgar\raw\2013\edgar\data\1060391\0001060391-13-000018.txt,edgar/data/1060391/0001060391-13-000018.txt,386225.0
106040,WESTERN DIGITAL CORP,10-Q,2013-05-03,2,2013,edgar/data/106040/0001193125-13-199322.txt,https://www.sec.gov/Archives/edgar/data/106040/0001193125-13-199322.txt,data_edgar\raw\2013\edgar\data\106040\0001193125-13-199322.txt,edgar/data/106040/0001193125-13-199322.txt,314057.0
1063761,SIMON PROPERTY GROUP INC /DE/,10-Q,2013-05-08,2,2013,edgar/data/1063761/0001047469-13-005687.txt,https://www.sec.gov/Archives/edgar/data/1063761/0001047469-13-005687.txt,data_edgar\raw\2013\edgar\data\1063761\0001047469-13-005687.txt,edgar/data/1063761/0001047469-13-005687.txt,34378.0
1064728,PEABODY ENERGY CORP,10-Q,2013-05-08,2,2013,edgar/data/1064728/0001064728-13-000044.txt,https://www.sec.gov/Archives/edgar/data/1064728/0001064728-13-000044.txt,data_edgar\raw\2013\edgar\data\1064728\0001064728-13-000044.txt,edgar/data/1064728/0001064728-13-000044.txt,32792.0
1065088,EBAY INC,10-Q,2013-04-19,2,2013,edgar/data/1065088/0001065088-13-000058.txt,https://www.sec.gov/Archives/edgar/data/1065088/0001065088-13-000058.txt,data_edgar\raw\2013\edgar\data\1065088\0001065088-13-000058.txt,edgar/data/1065088/0001065088-13-000058.txt,27862.0
1065280,NETFLIX INC,10-Q,2013-04-26,2,2013,edgar/data/1065280/0001065280-13-000020.txt,https://www.sec.gov/Archives/edgar/data/1065280/0001065280-13-000020.txt,data_edgar\raw\2013\edgar\data\1065280\0001065280-13-000020.txt,edgar/data/1065280/0001065280-13-000020.txt,32012.0
106535,WEYERHAEUSER CO,10-Q,2013-04-30,2,2013,edgar/data/106535/0000106535-13-000020.txt,https://www.sec.gov/Archives/edgar/data/106535/0000106535-13-000020.txt,data_edgar\raw\2013\edgar\data\106535\0000106535-13-000020.txt,edgar/data/106535/0000106535-13-000020.txt,107633.0
1065696,LKQ CORP,10-Q,2013-04-26,2,2013,edgar/data/1065696/0001065696-13-000032.txt,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-13-000032.txt,data_edgar\raw\2013\edgar\data\1065696\0001065696-13-000032.txt,edgar/data/1065696/0001065696-13-000032.txt,4303924.0
106640,WHIRLPOOL CORP /DE/,10-Q,2013-04-24,2,2013,edgar/data/106640/0000106640-13-000024.txt,https://www.sec.gov/Archives/edgar/data/106640/0000106640-13-000024.txt,data_edgar\raw\2013\edgar\data\106640\0000106640-13-000024.txt,edgar/data/106640/0000106640-13-000024.txt,314515.0
1067701,UNITED RENTALS INC /DE,10-Q,2013-04-16,2,2013,edgar/data/1067701/0001067701-13-000008.txt,https://www.sec.gov/Archives/edgar/data/1067701/0001067701-13-000008.txt,data_edgar\raw\2013\edgar\data\1067701\0001067701-13-000008.txt,edgar/data/1067701/0001067701-13-000008.txt,36005.0
1070412,CONSOL Energy Inc,10-Q,2013-05-07,2,2013,edgar/data/1070412/0001070412-13-000021.txt,https://www.sec.gov/Archives/edgar/data/1070412/0001070412-13-000021.txt,data_edgar\raw\2013\edgar\data\1070412\0001070412-13-000021.txt,edgar/data/1070412/0001070412-13-000021.txt,399117.0
1070750,"HOST HOTELS & RESORTS, INC.",10-Q,2013-05-07,2,2013,edgar/data/1070750/0001193125-13-204733.txt,https://www.sec.gov/Archives/edgar/data/1070750/0001193125-13-204733.txt,data_edgar\raw\2013\edgar\data\1070750\0001193125-13-204733.txt,edgar/data/1070750/0001193125-13-204733.txt,29574.0
107263,WILLIAMS COMPANIES INC,10-Q,2013-05-08,2,2013,edgar/data/107263/0001193125-13-205852.txt,https://www.sec.gov/Archives/edgar/data/107263/0001193125-13-205852.txt,data_edgar\raw\2013\edgar\data\107263\0001193125-13-205852.txt,edgar/data/107263/0001193125-13-205852.txt,390225.0
1073431,Life Technologies Corp,10-Q,2013-05-02,2,2013,edgar/data/1073431/0001193125-13-196249.txt,https://www.sec.gov/Archives/edgar/data/1073431/0001193125-13-196249.txt,data_edgar\raw\2013\edgar\data\1073431\0001193125-13-196249.txt,edgar/data/1073431/0001193125-13-196249.txt,30253.0
1075531,PRICELINE COM INC,10-Q,2013-05-09,2,2013,edgar/data/1075531/0001075531-13-000028.txt,https://www.sec.gov/Archives/edgar/data/1075531/0001075531-13-000028.txt,data_edgar\raw\2013\edgar\data\1075531\0001075531-13-000028.txt,edgar/data/1075531/0001075531-13-000028.txt,33254.0
10795,BECTON DICKINSON & CO,10-Q,2013-05-09,2,2013,edgar/data/10795/0001193125-13-210262.txt,https://www.sec.gov/Archives/edgar/data/10795/0001193125-13-210262.txt,data_edgar\raw\2013\edgar\data\10795\0001193125-13-210262.txt,edgar/data/10795/0001193125-13-210262.txt,103678.0
1086222,AKAMAI TECHNOLOGIES INC,10-Q,2013-05-10,2,2013,edgar/data/1086222/0001542567-13-000005.txt,https://www.sec.gov/Archives/edgar/data/1086222/0001542567-13-000005.txt,data_edgar\raw\2013\edgar\data\1086222\0001542567-13-000005.txt,edgar/data/1086222/0001542567-13-000005.txt,24522.0
108772,XEROX CORP,10-Q,2013-05-01,2,2013,edgar/data/108772/0000108772-13-000010.txt,https://www.sec.gov/Archives/edgar/data/108772/0000108772-13-000010.txt,data_edgar\raw\2013\edgar\data\108772\0000108772-13-000010.txt,edgar/data/108772/0000108772-13-000010.txt,103599.0
1090012,DEVON ENERGY CORP/DE,10-Q,2013-05-01,2,2013,edgar/data/1090012/0001193125-13-192272.txt,https://www.sec.gov/Archives/edgar/data/1090012/0001193125-13-192272.txt,data_edgar\raw\2013\edgar\data\1090012\0001193125-13-192272.txt,edgar/data/1090012/0001193125-13-192272.txt,266510.0
1090727,UNITED PARCEL SERVICE INC,10-Q,2013-05-03,2,2013,edgar/data/1090727/0001090727-13-000012.txt,https://www.sec.gov/Archives/edgar/data/1090727/0001090727-13-000012.txt,data_edgar\raw\2013\edgar\data\1090727\0001090727-13-000012.txt,edgar/data/1090727/0001090727-13-000012.txt,238570.0
1090872,AGILENT TECHNOLOGIES INC,10-Q,2013-06-03,2,2013,edgar/data/1090872/0001090872-13-000013.txt,https://www.sec.gov/Archives/edgar/data/1090872/0001090872-13-000013.txt,data_edgar\raw\2013\edgar\data\1090872\0001090872-13-000013.txt,edgar/data/1090872/0001090872-13-000013.txt,154924.0
1091667,"CHARTER COMMUNICATIONS, INC. /MO/",10-Q,2013-05-07,2,2013,edgar/data/1091667/0001091667-13-000088.txt,https://www.sec.gov/Archives/edgar/data/1091667/0001091667-13-000088.txt,data_edgar\raw\2013\edgar\data\1091667\0001091667-13-000088.txt,edgar/data/1091667/0001091667-13-000088.txt,19609.0
109198,TJX COMPANIES INC /DE/,10-Q,2013-05-31,2,2013,edgar/data/109198/0001193125-13-243027.txt,https://www.sec.gov/Archives/edgar/data/109198/0001193125-13-243027.txt,data_edgar\raw\2013\edgar\data\109198\0001193125-13-243027.txt,edgar/data/109198/0001193125-13-243027.txt,306688.0
109380,ZIONS BANCORPORATION /UT/,10-Q,2013-05-09,2,2013,edgar/data/109380/0000109380-13-000113.txt,https://www.sec.gov/Archives/edgar/data/109380/0000109380-13-000113.txt,data_edgar\raw\2013\edgar\data\109380\0000109380-13-000113.txt,edgar/data/109380/0000109380-13-000113.txt,315476.0
1095073,EVEREST RE GROUP LTD,10-Q,2013-05-10,2,2013,edgar/data/1095073/0001095073-13-000058.txt,https://www.sec.gov/Archives/edgar/data/1095073/0001095073-13-000058.txt,data_edgar\raw\2013\edgar\data\1095073\0001095073-13-000058.txt,edgar/data/1095073/0001095073-13-000058.txt,340813.0
1097149,ALIGN TECHNOLOGY INC,10-Q,2013-05-03,2,2013,edgar/data/1097149/0001097149-13-000016.txt,https://www.sec.gov/Archives/edgar/data/1097149/0001097149-13-000016.txt,data_edgar\raw\2013\edgar\data\1097149\0001097149-13-000016.txt,edgar/data/1097149/0001097149-13-000016.txt,24568.0
1097864,ON SEMICONDUCTOR CORP,10-Q,2013-05-03,2,2013,edgar/data/1097864/0001193125-13-196669.txt,https://www.sec.gov/Archives/edgar/data/1097864/0001193125-13-196669.txt,data_edgar\raw\2013\edgar\data\1097864\0001193125-13-196669.txt,edgar/data/1097864/0001193125-13-196669.txt,411950.0
1099219,METLIFE INC,10-Q,2013-05-07,2,2013,edgar/data/1099219/0001193125-13-204734.txt,https://www.sec.gov/Archives/edgar/data/1099219/0001193125-13-204734.txt,data_edgar\raw\2013\edgar\data\1099219\0001193125-13-204734.txt,edgar/data/1099219/0001193125-13-204734.txt,185648.0
1099800,Edwards Lifesciences Corp,10-Q,2013-05-06,2,2013,edgar/data/1099800/0001047469-13-005581.txt,https://www.sec.gov/Archives/edgar/data/1099800/0001047469-13-005581.txt,data_edgar\raw\2013\edgar\data\1099800\0001047469-13-005581.txt,edgar/data/1099800/0001047469-13-005581.txt,411220.0
1100962,ENDO HEALTH SOLUTIONS INC.,10-Q,2013-05-07,2,2013,edgar/data/1100962/0001100962-13-000021.txt,https://www.sec.gov/Archives/edgar/data/1100962/0001100962-13-000021.txt,data_edgar\raw\2013\edgar\data\1100962\0001100962-13-000021.txt,edgar/data/1100962/0001100962-13-000021.txt,28071.0
1101215,ALLIANCE DATA SYSTEMS CORP,10-Q,2013-05-06,2,2013,edgar/data/1101215/0001101215-13-000105.txt,https://www.sec.gov/Archives/edgar/data/1101215/0001101215-13-000105.txt,data_edgar\raw\2013\edgar\data\1101215\0001101215-13-000105.txt,edgar/data/1101215/0001101215-13-000105.txt,24604.0
1101239,EQUINIX INC,10-Q,2013-04-26,2,2013,edgar/data/1101239/0001193125-13-178095.txt,https://www.sec.gov/Archives/edgar/data/1101239/0001193125-13-178095.txt,data_edgar\raw\2013\edgar\data\1101239\0001193125-13-178095.txt,edgar/data/1101239/0001193125-13-178095.txt,28202.0
1103982,"Mondelez International, Inc.",10-Q,2013-05-08,2,2013,edgar/data/1103982/0001193125-13-207666.txt,https://www.sec.gov/Archives/edgar/data/1103982/0001193125-13-207666.txt,data_edgar\raw\2013\edgar\data\1103982\0001193125-13-207666.txt,edgar/data/1103982/0001193125-13-207666.txt,739693.0
1105705,TIME WARNER INC.,10-Q,2013-05-01,2,2013,edgar/data/1105705/0001193125-13-190998.txt,https://www.sec.gov/Archives/edgar/data/1105705/0001193125-13-190998.txt,data_edgar\raw\2013\edgar\data\1105705\0001193125-13-190998.txt,edgar/data/1105705/0001193125-13-190998.txt,24689.0
1108524,SALESFORCE COM INC,10-Q,2013-05-24,2,2013,edgar/data/1108524/0001193125-13-235664.txt,https://www.sec.gov/Archives/edgar/data/1108524/0001193125-13-235664.txt,data_edgar\raw\2013\edgar\data\1108524\0001193125-13-235664.txt,edgar/data/1108524/0001193125-13-235664.txt,122917.0
1108827,"QEP RESOURCES, INC.",10-Q,2013-04-30,2,2013,edgar/data/1108827/0001108827-13-000013.txt,https://www.sec.gov/Archives/edgar/data/1108827/0001108827-13-000013.txt,data_edgar\raw\2013\edgar\data\1108827\0001108827-13-000013.txt,edgar/data/1108827/0001108827-13-000013.txt,1565109.0
1110783,MONSANTO CO /NEW/,10-Q,2013-04-04,2,2013,edgar/data/1110783/0001110783-13-000051.txt,https://www.sec.gov/Archives/edgar/data/1110783/0001110783-13-000051.txt,data_edgar\raw\2013\edgar\data\1110783\0001110783-13-000051.txt,edgar/data/1110783/0001110783-13-000051.txt,528414.0
1110783,MONSANTO CO /NEW/,10-Q,2013-06-27,2,2013,edgar/data/1110783/0001110783-13-000110.txt,https://www.sec.gov/Archives/edgar/data/1110783/0001110783-13-000110.txt,data_edgar\raw\2013\edgar\data\1110783\0001110783-13-000110.txt,edgar/data/1110783/0001110783-13-000110.txt,528414.0
1110803,ILLUMINA INC,10-Q,2013-05-01,2,2013,edgar/data/1110803/0001110803-13-000180.txt,https://www.sec.gov/Archives/edgar/data/1110803/0001110803-13-000180.txt,data_edgar\raw\2013\edgar\data\1110803\0001110803-13-000180.txt,edgar/data/1110803/0001110803-13-000180.txt,29753.0
1111711,NISOURCE INC/DE,10-Q,2013-04-30,2,2013,edgar/data/1111711/0001111711-13-000021.txt,https://www.sec.gov/Archives/edgar/data/1111711/0001111711-13-000021.txt,data_edgar\raw\2013\edgar\data\1111711\0001111711-13-000021.txt,edgar/data/1111711/0001111711-13-000021.txt,292092.0
1115222,DUN & BRADSTREET CORP/NW,10-Q,2013-05-08,2,2013,edgar/data/1115222/0001115222-13-000010.txt,https://www.sec.gov/Archives/edgar/data/1115222/0001115222-13-000010.txt,data_edgar\raw\2013\edgar\data\1115222\0001115222-13-000010.txt,edgar/data/1115222/0001115222-13-000010.txt,27755.0
1116132,COACH INC,10-Q,2013-05-07,2,2013,edgar/data/1116132/0001144204-13-026859.txt,https://www.sec.gov/Archives/edgar/data/1116132/0001144204-13-026859.txt,data_edgar\raw\2013\edgar\data\1116132\0001144204-13-026859.txt,edgar/data/1116132/0001144204-13-026859.txt,526573.0
1120193,"NASDAQ OMX GROUP, INC.",10-Q,2013-05-07,2,2013,edgar/data/1120193/0001120193-13-000007.txt,https://www.sec.gov/Archives/edgar/data/1120193/0001120193-13-000007.txt,data_edgar\raw\2013\edgar\data\1120193\0001120193-13-000007.txt,edgar/data/1120193/0001120193-13-000007.txt,740535.0
1121788,GARMIN LTD,10-Q,2013-05-08,2,2013,edgar/data/1121788/0001144204-13-026963.txt,https://www.sec.gov/Archives/edgar/data/1121788/0001144204-13-026963.txt,data_edgar\raw\2013\edgar\data\1121788\0001144204-13-026963.txt,edgar/data/1121788/0001144204-13-026963.txt,598655.0
1122304,AETNA INC /PA/,10-Q,2013-04-30,2,2013,edgar/data/1122304/0001122304-13-000067.txt,https://www.sec.gov/Archives/edgar/data/1122304/0001122304-13-000067.txt,data_edgar\raw\2013\edgar\data\1122304\0001122304-13-000067.txt,edgar/data/1122304/0001122304-13-000067.txt,655542.0
1123360,GLOBAL PAYMENTS INC,10-Q,2013-04-02,2,2013,edgar/data/1123360/0001123360-13-000014.txt,https://www.sec.gov/Archives/edgar/data/1123360/0001123360-13-000014.txt,data_edgar\raw\2013\edgar\data\1123360\0001123360-13-000014.txt,edgar/data/1123360/0001123360-13-000014.txt,813574.0
1124198,FLUOR CORP,10-Q,2013-05-02,2,2013,edgar/data/1124198/0001104659-13-036608.txt,https://www.sec.gov/Archives/edgar/data/1124198/0001104659-13-036608.txt,data_edgar\raw\2013\edgar\data\1124198\0001104659-13-036608.txt,edgar/data/1124198/0001104659-13-036608.txt,655659.0
1125259,CARNIVAL PLC,10-Q,2013-04-03,2,2013,edgar/data/1125259/0001193125-13-139632.txt,https://www.sec.gov/Archives/edgar/data/1125259/0001193125-13-139632.txt,data_edgar\raw\2013\edgar\data\1125259\0001193125-13-139632.txt,edgar/data/1125259/0001193125-13-139632.txt,258823.0
1126328,PRINCIPAL FINANCIAL GROUP INC,10-Q,2013-05-01,2,2013,edgar/data/1126328/0001104659-13-035720.txt,https://www.sec.gov/Archives/edgar/data/1126328/0001104659-13-035720.txt,data_edgar\raw\2013\edgar\data\1126328\0001104659-13-035720.txt,edgar/data/1126328/0001104659-13-035720.txt,201105.0
1133421,NORTHROP GRUMMAN CORP /DE/,10-Q,2013-04-24,2,2013,edgar/data/1133421/0001133421-13-000027.txt,https://www.sec.gov/Archives/edgar/data/1133421/0001133421-13-000027.txt,data_edgar\raw\2013\edgar\data\1133421\0001133421-13-000027.txt,edgar/data/1133421/0001133421-13-000027.txt,97199.0
1135152,FMC TECHNOLOGIES INC,10-Q,2013-04-29,2,2013,edgar/data/1135152/0001135152-13-000011.txt,https://www.sec.gov/Archives/edgar/data/1135152/0001135152-13-000011.txt,data_edgar\raw\2013\edgar\data\1135152\0001135152-13-000011.txt,edgar/data/1135152/0001135152-13-000011.txt,972117.0
1135971,PEPCO HOLDINGS INC,10-Q,2013-05-03,2,2013,edgar/data/1135971/0001193125-13-196666.txt,https://www.sec.gov/Archives/edgar/data/1135971/0001193125-13-196666.txt,data_edgar\raw\2013\edgar\data\1135971\0001193125-13-196666.txt,edgar/data/1135971/0001193125-13-196666.txt,297660.0
1136869,ZIMMER HOLDINGS INC,10-Q,2013-05-08,2,2013,edgar/data/1136869/0001193125-13-207263.txt,https://www.sec.gov/Archives/edgar/data/1136869/0001193125-13-207263.txt,data_edgar\raw\2013\edgar\data\1136869\0001193125-13-207263.txt,edgar/data/1136869/0001193125-13-207263.txt,264048.0
1136893,"Fidelity National Information Services, Inc.",10-Q,2013-05-02,2,2013,edgar/data/1136893/0001136893-13-000021.txt,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-13-000021.txt,data_edgar\raw\2013\edgar\data\1136893\0001136893-13-000021.txt,edgar/data/1136893/0001136893-13-000021.txt,10081196.0
1137411,ROCKWELL COLLINS INC,10-Q,2013-04-19,2,2013,edgar/data/1137411/0001137411-13-000068.txt,https://www.sec.gov/Archives/edgar/data/1137411/0001137411-13-000068.txt,data_edgar\raw\2013\edgar\data\1137411\0001137411-13-000068.txt,edgar/data/1137411/0001137411-13-000068.txt,603843.0
1137774,PRUDENTIAL FINANCIAL INC,10-Q,2013-05-03,2,2013,edgar/data/1137774/0001193125-13-199098.txt,https://www.sec.gov/Archives/edgar/data/1137774/0001193125-13-199098.txt,data_edgar\raw\2013\edgar\data\1137774\0001193125-13-199098.txt,edgar/data/1137774/0001193125-13-199098.txt,1038328.0
1137789,Seagate Technology plc,10-Q,2013-05-02,2,2013,edgar/data/1137789/0001104659-13-036086.txt,https://www.sec.gov/Archives/edgar/data/1137789/0001104659-13-036086.txt,data_edgar\raw\2013\edgar\data\1137789\0001104659-13-036086.txt,edgar/data/1137789/0001104659-13-036086.txt,3738520.0
1138118,"CBRE GROUP, INC.",10-Q,2013-05-10,2,2013,edgar/data/1138118/0001193125-13-213389.txt,https://www.sec.gov/Archives/edgar/data/1138118/0001193125-13-213389.txt,data_edgar\raw\2013\edgar\data\1138118\0001193125-13-213389.txt,edgar/data/1138118/0001193125-13-213389.txt,4204816.0
1140859,AMERISOURCEBERGEN CORP,10-Q,2013-05-09,2,2013,edgar/data/1140859/0001104659-13-039347.txt,https://www.sec.gov/Archives/edgar/data/1140859/0001104659-13-039347.txt,data_edgar\raw\2013\edgar\data\1140859\0001104659-13-039347.txt,edgar/data/1140859/0001104659-13-039347.txt,24809.0
1141391,MASTERCARD INC,10-Q,2013-05-01,2,2013,edgar/data/1141391/0001141391-13-000007.txt,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-13-000007.txt,data_edgar\raw\2013\edgar\data\1141391\0001141391-13-000007.txt,edgar/data/1141391/0001141391-13-000007.txt,6477196.0
1144519,Bunge LTD,10-Q,2013-05-03,2,2013,edgar/data/1144519/0001104659-13-037183.txt,https://www.sec.gov/Archives/edgar/data/1144519/0001104659-13-037183.txt,data_edgar\raw\2013\edgar\data\1144519\0001104659-13-037183.txt,edgar/data/1144519/0001104659-13-037183.txt,687261.0
1156039,"WELLPOINT, INC",10-Q,2013-04-24,2,2013,edgar/data/1156039/0001193125-13-170158.txt,https://www.sec.gov/Archives/edgar/data/1156039/0001193125-13-170158.txt,data_edgar\raw\2013\edgar\data\1156039\0001193125-13-170158.txt,edgar/data/1156039/0001193125-13-170158.txt,160077.0
1156375,CME GROUP INC.,10-Q,2013-05-08,2,2013,edgar/data/1156375/0001156375-13-000050.txt,https://www.sec.gov/Archives/edgar/data/1156375/0001156375-13-000050.txt,data_edgar\raw\2013\edgar\data\1156375\0001156375-13-000050.txt,edgar/data/1156375/0001156375-13-000050.txt,2004577.0
1158449,ADVANCE AUTO PARTS INC,10-Q,2013-05-28,2,2013,edgar/data/1158449/0001158449-13-000157.txt,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-13-000157.txt,data_edgar\raw\2013\edgar\data\1158449\0001158449-13-000157.txt,edgar/data/1158449/0001158449-13-000157.txt,24333.0
1163165,CONOCOPHILLIPS,10-Q,2013-04-30,2,2013,edgar/data/1163165/0001193125-13-185508.txt,https://www.sec.gov/Archives/edgar/data/1163165/0001193125-13-185508.txt,data_edgar\raw\2013\edgar\data\1163165\0001193125-13-185508.txt,edgar/data/1163165/0001193125-13-185508.txt,296527.0
1163302,UNITED STATES STEEL CORP,10-Q,2013-04-30,2,2013,edgar/data/1163302/0001193125-13-186630.txt,https://www.sec.gov/Archives/edgar/data/1163302/0001193125-13-186630.txt,data_edgar\raw\2013\edgar\data\1163302\0001193125-13-186630.txt,edgar/data/1163302/0001193125-13-186630.txt,314896.0
1163739,NABORS INDUSTRIES LTD,10-Q,2013-05-02,2,2013,edgar/data/1163739/0001104659-13-036071.txt,https://www.sec.gov/Archives/edgar/data/1163739/0001104659-13-036071.txt,data_edgar\raw\2013\edgar\data\1163739\0001104659-13-036071.txt,edgar/data/1163739/0001104659-13-036071.txt,290681.0
1164727,NEWMONT MINING CORP /DE/,10-Q,2013-04-30,2,2013,edgar/data/1164727/0001193125-13-183142.txt,https://www.sec.gov/Archives/edgar/data/1164727/0001193125-13-183142.txt,data_edgar\raw\2013\edgar\data\1164727\0001193125-13-183142.txt,edgar/data/1164727/0001193125-13-183142.txt,291795.0
1166126,J C PENNEY CO INC,10-Q,2013-06-11,2,2013,edgar/data/1166126/0001166126-13-000041.txt,https://www.sec.gov/Archives/edgar/data/1166126/0001166126-13-000041.txt,data_edgar\raw\2013\edgar\data\1166126\0001166126-13-000041.txt,edgar/data/1166126/0001166126-13-000041.txt,295624.0
1166691,COMCAST CORP,10-Q,2013-05-01,2,2013,edgar/data/1166691/0001193125-13-191930.txt,https://www.sec.gov/Archives/edgar/data/1166691/0001193125-13-191930.txt,data_edgar\raw\2013\edgar\data\1166691\0001193125-13-191930.txt,edgar/data/1166691/0001193125-13-191930.txt,173341.0
1168054,CIMAREX ENERGY CO,10-Q,2013-05-07,2,2013,edgar/data/1168054/0001104659-13-038109.txt,https://www.sec.gov/Archives/edgar/data/1168054/0001104659-13-038109.txt,data_edgar\raw\2013\edgar\data\1168054\0001104659-13-038109.txt,edgar/data/1168054/0001104659-13-038109.txt,1683286.0
1174746,INTERCONTINENTALEXCHANGE INC,10-Q,2013-05-08,2,2013,edgar/data/1174746/0001193125-13-206134.txt,https://www.sec.gov/Archives/edgar/data/1174746/0001193125-13-206134.txt,data_edgar\raw\2013\edgar\data\1174746\0001193125-13-206134.txt,edgar/data/1174746/0001193125-13-206134.txt,1081952.0
1174922,WYNN RESORTS LTD,10-Q,2013-05-10,2,2013,edgar/data/1174922/0001193125-13-214073.txt,https://www.sec.gov/Archives/edgar/data/1174922/0001193125-13-214073.txt,data_edgar\raw\2013\edgar\data\1174922\0001193125-13-214073.txt,edgar/data/1174922/0001193125-13-214073.txt,3449701.0
1175454,FLEETCOR TECHNOLOGIES INC,10-Q,2013-05-10,2,2013,edgar/data/1175454/0001193125-13-213085.txt,https://www.sec.gov/Archives/edgar/data/1175454/0001193125-13-213085.txt,data_edgar\raw\2013\edgar\data\1175454\0001193125-13-213085.txt,edgar/data/1175454/0001193125-13-213085.txt,28756.0
1219601,CROWN HOLDINGS INC,10-Q,2013-04-30,2,2013,edgar/data/1219601/0001219601-13-000013.txt,https://www.sec.gov/Archives/edgar/data/1219601/0001219601-13-000013.txt,data_edgar\raw\2013\edgar\data\1219601\0001219601-13-000013.txt,edgar/data/1219601/0001219601-13-000013.txt,27199.0
1260221,TransDigm Group INC,10-Q,2013-05-08,2,2013,edgar/data/1260221/0001193125-13-206855.txt,https://www.sec.gov/Archives/edgar/data/1260221/0001193125-13-206855.txt,data_edgar\raw\2013\edgar\data\1260221\0001193125-13-206855.txt,edgar/data/1260221/0001193125-13-206855.txt,22800180.0
1262039,FORTINET INC,10-Q,2013-05-08,2,2013,edgar/data/1262039/0001262039-13-000027.txt,https://www.sec.gov/Archives/edgar/data/1262039/0001262039-13-000027.txt,data_edgar\raw\2013\edgar\data\1262039\0001262039-13-000027.txt,edgar/data/1262039/0001262039-13-000027.txt,2689126.0
1274494,"FIRST SOLAR, INC.",10-Q,2013-05-07,2,2013,edgar/data/1274494/0001274494-13-000017.txt,https://www.sec.gov/Archives/edgar/data/1274494/0001274494-13-000017.txt,data_edgar\raw\2013\edgar\data\1274494\0001274494-13-000017.txt,edgar/data/1274494/0001274494-13-000017.txt,4593731.0
1275283,REYNOLDS AMERICAN INC,10-Q,2013-04-23,2,2013,edgar/data/1275283/0001193125-13-166238.txt,https://www.sec.gov/Archives/edgar/data/1275283/0001193125-13-166238.txt,data_edgar\raw\2013\edgar\data\1275283\0001193125-13-166238.txt,edgar/data/1275283/0001193125-13-166238.txt,399584.0
1276520,GENWORTH FINANCIAL INC,10-Q,2013-05-02,2,2013,edgar/data/1276520/0001193125-13-196312.txt,https://www.sec.gov/Archives/edgar/data/1276520/0001193125-13-196312.txt,data_edgar\raw\2013\edgar\data\1276520\0001193125-13-196312.txt,edgar/data/1276520/0001193125-13-196312.txt,8598029.0
1279363,"WELLCARE HEALTH PLANS, INC.",10-Q,2013-05-03,2,2013,edgar/data/1279363/0001279363-13-000048.txt,https://www.sec.gov/Archives/edgar/data/1279363/0001279363-13-000048.txt,data_edgar\raw\2013\edgar\data\1279363\0001279363-13-000048.txt,edgar/data/1279363/0001279363-13-000048.txt,9026347.0
1282266,WINDSTREAM CORP,10-Q,2013-05-09,2,2013,edgar/data/1282266/0001282266-13-000033.txt,https://www.sec.gov/Archives/edgar/data/1282266/0001282266-13-000033.txt,data_edgar\raw\2013\edgar\data\1282266\0001282266-13-000033.txt,edgar/data/1282266/0001282266-13-000033.txt,25090458.0
1283699,METROPCS COMMUNICATIONS INC,10-Q,2013-04-25,2,2013,edgar/data/1283699/0001283699-13-000088.txt,https://www.sec.gov/Archives/edgar/data/1283699/0001283699-13-000088.txt,data_edgar\raw\2013\edgar\data\1283699\0001283699-13-000088.txt,edgar/data/1283699/0001283699-13-000088.txt,31463.0
